time,graphics,dynamic
1729550127.725997,50,1000
1729550127.833999,50,1000
1729550127.9180105,50,1000
1729550128.0210156,50,1000
1729550128.1210365,50,1000
1729550128.2210982,50,1000
1729550128.3452985,50,1000
1729550128.4733162,50,1000
1729550128.587303,50,1000
1729550128.7113323,49,1000
1729550128.827346,49,1000
1729550128.947356,49,1000
1729550129.0593903,49,1000
1729550129.1753912,49,1000
1729550129.255382,49,1000
1729550129.394384,49,1000
1729550129.5093815,49,1000
1729550129.6214058,49,1000
1729550129.7324317,49,1000
1729550129.8474033,49,1000
1729550129.9384108,49,1000
1729550130.0644183,49,1000
1729550130.1824298,49,1000
1729550130.296439,49,1000
1729550130.4094534,49,1000
1729550130.4974914,49,1000
1729550130.6134746,49,1000
1729550130.7025008,49,1000
1729550130.8165016,49,1000
1729550130.9785216,49,1000
1729550131.0885358,49,1000
1729550131.2045186,49,1000
1729550131.321536,49,1000
1729550131.451539,49,1000
1729550131.6225827,49,1000
1729550131.7425861,50,999
1729550131.8675635,50,999
1729550132.0136201,50,999
1729550132.1126816,50,999
1729550132.230728,50,999
1729550132.3507335,50,999
1729550132.439721,50,999
1729550132.554721,50,999
1729550132.66573,50,999
1729550132.7767358,52,1000
1729550132.8607976,52,1000
1729550132.9837656,52,1000
1729550133.094798,52,1000
1729550133.205769,52,1000
1729550133.327818,52,1000
1729550133.4468157,52,1000
1729550133.5608172,52,1000
1729550133.6878495,53,1000
1729550133.813858,53,1000
1729550133.9258623,53,1000
1729550134.0489166,53,1000
1729550134.162997,53,1000
1729550134.2819936,53,1000
1729550134.363999,53,1000
1729550134.475011,53,1000
1729550134.5610297,53,1000
1729550134.671066,53,1000
1729550134.7860656,50,1000
1729550134.895119,50,1000
1729550135.0345626,50,1000
1729550135.1589155,50,1000
1729550135.270942,50,1000
1729550135.3799405,50,1000
1729550135.4950287,50,1000
1729550135.605256,50,1000
1729550135.715486,54,999
1729550135.815464,54,999
1729550135.9324725,54,999
1729550136.0424855,54,999
1729550136.1515207,54,999
1729550136.2365117,54,999
1729550136.3585112,54,999
1729550136.4795256,54,999
1729550136.59653,54,999
1729550136.7125375,51,999
1729550136.834555,51,999
1729550136.9485555,51,999
1729550137.0365674,51,999
1729550137.150577,51,999
1729550137.2366107,51,999
1729550137.3506255,51,999
1729550137.4636304,51,999
1729550137.5776267,51,999
1729550137.6876695,46,1000
1729550137.7706838,46,1000
1729550137.8856478,46,1000
1729550137.9776495,46,1000
1729550138.1076632,46,1000
1729550138.215668,46,1000
1729550138.30271,46,1000
1729550138.4137168,46,1000
1729550138.522739,46,1000
1729550138.6037369,46,1000
1729550138.7267044,47,1000
1729550138.9007206,47,1000
1729550139.0477269,47,1000
1729550139.131781,47,1000
1729550139.2567964,47,1000
1729550139.3827713,47,1000
1729550139.4997704,47,1000
1729550139.6168115,47,1000
1729550139.7578058,48,1000
1729550139.8808444,48,1000
1729550139.99082,48,1000
1729550140.1038501,48,1000
1729550140.2148457,48,1000
1729550140.3398557,48,1000
1729550140.4518776,48,1000
1729550140.5719042,48,1000
1729550140.690901,45,1000
1729550140.8071344,45,1000
1729550140.9193053,45,1000
1729550141.0273232,45,1000
1729550141.1333468,45,1000
1729550141.259334,45,1000
1729550141.376347,45,1000
1729550141.4933538,45,1000
1729550141.6093915,45,1000
1729550141.723389,47,1000
1729550141.8043652,47,1000
1729550141.9123735,47,1000
1729550142.0333858,47,1000
1729550142.1423995,47,1000
1729550142.2577279,47,1000
1729550142.3771656,47,1000
1729550142.486299,47,1000
1729550142.5693364,47,1000
1729550142.6803613,47,1000
1729550142.7873278,49,999
1729550142.8703573,49,999
1729550142.9793856,49,999
1729550143.0874066,49,999
1729550143.1793725,49,999
1729550143.301395,49,999
1729550143.4284065,49,999
1729550143.5874448,49,999
1729550143.7274559,49,1000
1729550143.884472,49,1000
1729550144.0264637,49,1000
1729550144.1304731,49,1000
1729550144.201554,49,1000
1729550144.300695,49,1000
1729550144.403707,49,1000
1729550144.5097113,49,1000
1729550144.6157393,49,1000
1729550144.7208247,49,999
1729550144.801774,49,999
1729550144.9117854,49,999
1729550145.0297754,49,999
1729550145.1378026,49,999
1729550145.2508202,49,999
1729550145.3538072,49,999
1729550145.467138,49,999
1729550145.580164,49,999
1729550145.685197,49,999
1729550145.7882106,47,1000
1729550145.8951788,47,1000
1729550145.9801865,47,1000
1729550146.061198,47,1000
1729550146.16321,47,1000
1729550146.2442145,47,1000
1729550146.3632398,47,1000
1729550146.4472487,47,1000
1729550146.5651124,47,1000
1729550146.6521282,47,1000
1729550146.7471387,52,999
1729550146.864144,52,999
1729550146.9941597,52,999
1729550147.102189,52,999
1729550147.2401786,52,999
1729550147.3702252,52,999
1729550147.4872363,52,999
1729550147.6452303,52,999
1729550147.7712407,49,1000
1729550147.8922584,49,1000
1729550148.047272,49,1000
1729550148.1852546,49,1000
1729550148.3212926,49,1000
1729550148.4433045,49,1000
1729550148.603304,49,1000
1729550148.7303293,51,1000
1729550148.8693287,51,1000
1729550148.9883177,51,1000
1729550149.1103334,51,1000
1729550149.231365,51,1000
1729550149.3183289,51,1000
1729550149.4363408,51,1000
1729550149.5933502,51,1000
1729550149.754364,47,1000
1729550149.8893762,47,1000
1729550150.0103903,47,1000
1729550150.132393,47,1000
1729550150.234434,47,1000
1729550150.3884423,47,1000
1729550150.5154214,47,1000
1729550150.6654751,47,1000
1729550150.8094578,51,1000
1729550150.9294555,51,1000
1729550151.0654693,51,1000
1729550151.1845016,51,1000
1729550151.3144865,51,1000
1729550151.4485247,51,1000
1729550151.5845044,51,1000
1729550151.7185495,50,1000
1729550151.8495293,50,1000
1729550151.9875536,50,1000
1729550152.12056,50,1000
1729550152.2415776,50,1000
1729550152.3725936,50,1000
1729550152.5045817,50,1000
1729550152.624582,50,1000
1729550152.7646053,51,999
1729550152.8906267,51,999
1729550153.007629,51,999
1729550153.131615,51,999
1729550153.2656426,51,999
1729550153.3986382,51,999
1729550153.5186524,51,999
1729550153.6356895,51,999
1729550153.7366924,49,1000
1729550153.8727028,49,1000
1729550154.0046854,49,1000
1729550154.1246917,49,1000
1729550154.2547293,49,1000
1729550154.3947375,49,1000
1729550154.5217113,49,1000
1729550154.6597538,49,1000
1729550154.791761,50,1000
1729550154.9137716,50,1000
1729550155.0477753,50,1000
1729550155.1617954,50,1000
1729550155.293809,50,1000
1729550155.4128199,50,1000
1729550155.5528316,50,1000
1729550155.690829,51,1000
1729550155.808845,51,1000
1729550155.9290488,51,1000
1729550156.0590453,51,1000
1729550156.1860833,51,1000
1729550156.319072,51,1000
1729550156.4500942,51,1000
1729550156.5881,51,1000
1729550156.7181125,48,1000
1729550156.8391078,48,1000
1729550156.9941401,48,1000
1729550157.1541483,48,1000
1729550157.3121574,48,1000
1729550157.4351776,48,1000
1729550157.5581434,48,1000
1729550157.6841495,48,1000
1729550157.8151863,49,1000
1729550157.9552457,49,1000
1729550158.075262,49,1000
1729550158.1942697,49,1000
1729550158.3155994,49,1000
1729550158.4326172,49,1000
1729550158.56163,49,1000
1729550158.693654,52,999
1729550158.8346698,52,999
1729550158.9576774,52,999
1729550159.0767019,52,999
1729550159.2027109,52,999
1729550159.319712,52,999
1729550159.4456923,52,999
1729550159.5797384,52,999
1729550159.7157402,50,1000
1729550159.8397431,50,1000
1729550159.9717612,50,1000
1729550160.09778,50,1000
1729550160.235768,50,1000
1729550160.3698056,50,1000
1729550160.5208201,50,1000
1729550160.6398337,50,1000
1729550160.7768154,53,1000
1729550160.896832,53,1000
1729550161.017828,53,1000
1729550161.164856,53,1000
1729550161.3348775,53,1000
1729550161.4772174,53,1000
1729550161.5662344,53,1000
1729550161.6962733,46,1000
1729550161.8172884,46,1000
1729550161.9362974,46,1000
1729550162.0693107,46,1000
1729550162.2023184,46,1000
1729550162.3483317,46,1000
1729550162.4723353,46,1000
1729550162.602353,46,1000
1729550162.727365,51,1000
1729550162.8813703,51,1000
1729550163.0133815,51,1000
1729550163.1383898,51,1000
1729550163.2714043,51,1000
1729550163.364444,51,1000
1729550163.4904366,51,1000
1729550163.6094573,51,1000
1729550163.6994524,50,1000
1729550163.8364644,50,1000
1729550163.9614892,50,1000
1729550164.0804946,50,1000
1729550164.1814728,50,1000
1729550164.312477,50,1000
1729550164.4444888,50,1000
1729550164.536507,50,1000
1729550164.6605544,50,1000
1729550164.7865403,49,1000
1729550164.931569,49,1000
1729550165.0765772,49,1000
1729550165.207571,49,1000
1729550165.3335738,49,1000
1729550165.4686077,49,1000
1729550165.588622,49,1000
1729550165.7236068,51,999
1729550165.8446338,51,999
1729550165.9796176,51,999
1729550166.1066453,51,999
1729550166.231669,51,999
1729550166.3526785,51,999
1729550166.474663,51,999
1729550166.6096997,51,999
1729550166.7317178,51,1000
1729550166.8757179,51,1000
1729550167.03971,51,1000
1729550167.1757627,51,1000
1729550167.2997537,51,1000
1729550167.4417553,51,1000
1729550167.560792,51,1000
1729550167.678792,51,1000
1729550167.7988205,46,1000
1729550167.9287977,46,1000
1729550168.0468273,46,1000
1729550168.1688287,46,1000
1729550168.2928221,46,1000
1729550168.4148593,46,1000
1729550168.5438492,46,1000
1729550168.6650581,46,1000
1729550168.7940586,49,1000
1729550168.9300952,49,1000
1729550169.054106,49,1000
1729550169.1495438,49,1000
1729550169.2745688,49,1000
1729550169.4326134,49,1000
1729550169.5955958,49,1000
1729550169.7276332,48,999
1729550169.8516428,48,999
1729550169.9926405,48,999
1729550170.1126673,48,999
1729550170.2366476,48,999
1729550170.3686574,48,999
1729550170.5046785,48,999
1729550170.6467075,48,999
1729550170.8086998,52,1000
1729550170.9637198,52,1000
1729550171.0897331,52,1000
1729550171.2467246,52,1000
1729550171.3797402,52,1000
1729550171.5007384,52,1000
1729550171.6227727,52,1000
1729550171.7368252,47,1000
1729550171.8778422,47,1000
1729550172.0338502,47,1000
1729550172.1958606,47,1000
1729550172.3568754,47,1000
1729550172.4908862,47,1000
1729550172.6258929,47,1000
1729550172.7549067,50,1000
1729550172.8919241,50,1000
1729550173.0229273,50,1000
1729550173.1719384,50,1000
1729550173.3359487,50,1000
1729550173.4989655,50,1000
1729550173.6369758,50,1000
1729550173.7979834,51,1000
1729550173.9461434,51,1000
1729550174.0901551,51,1000
1729550174.2011669,51,1000
1729550174.3272161,51,1000
1729550174.4534507,51,1000
1729550174.586436,51,1000
1729550174.7084692,48,1000
1729550174.8334858,48,1000
1729550174.9664598,48,1000
1729550175.1195006,48,1000
1729550175.2794962,48,1000
1729550175.4055197,48,1000
1729550175.5465198,48,1000
1729550175.6795437,48,1000
1729550175.811529,45,1000
1729550175.9445326,45,1000
1729550176.0865798,45,1000
1729550176.2215672,45,1000
1729550176.352595,45,1000
1729550176.5035963,45,1000
1729550176.6406093,45,1000
1729550176.7676318,48,999
1729550176.8926425,48,999
1729550177.0156257,48,999
1729550177.1646388,48,999
1729550177.3156805,48,999
1729550177.482699,48,999
1729550177.6407132,48,999
1729550177.7956986,48,1000
1729550177.9187307,48,1000
1729550178.0727296,48,1000
1729550178.2527313,48,1000
1729550178.370732,48,1000
1729550178.4857395,48,1000
1729550178.6137729,48,1000
1729550178.7177825,49,1000
1729550178.8288217,49,1000
1729550178.9057696,49,1000
1729550179.022783,49,1000
1729550179.1178186,49,1000
1729550179.2268348,49,1000
1729550179.3058164,49,1000
1729550179.4148166,49,1000
1729550179.5218232,49,1000
1729550179.6038406,49,1000
1729550179.7188466,48,1000
1729550179.8318744,48,1000
1729550179.9418862,48,1000
1729550180.05589,48,1000
1729550180.1689045,48,1000
1729550180.278911,48,1000
1729550180.3958972,48,1000
1729550180.523938,48,1000
1729550180.636957,48,1000
1729550180.7559507,48,1000
1729550180.8759513,48,1000
1729550180.9949524,48,1000
1729550181.096992,48,1000
1729550181.2140214,48,1000
1729550181.3260245,48,1000
1729550181.447004,48,1000
1729550181.549529,48,1000
1729550181.6635003,48,1000
1729550181.7815418,48,1000
1729550181.892541,48,1000
1729550181.9975548,48,1000
1729550182.0775344,48,1000
1729550182.2055488,48,1000
1729550182.3225572,48,1000
1729550182.4295657,48,1000
1729550182.5345738,48,1000
1729550182.6465878,48,1000
1729550182.7535954,50,999
1729550182.861613,50,999
1729550182.961644,50,999
1729550183.0706294,50,999
1729550183.1936603,50,999
1729550183.3046749,50,999
1729550183.4136727,50,999
1729550183.5189447,50,999
1729550183.6329596,50,999
1729550183.7139354,49,1000
1729550183.8239465,49,1000
1729550183.9349773,49,1000
1729550184.0499682,49,1000
1729550184.1700113,49,1000
1729550184.2800214,49,1000
1729550184.3860111,49,1000
1729550184.5330422,49,1000
1729550184.63404,49,1000
1729550184.72705,49,1000
1729550184.830019,49,1000
1729550184.9880338,49,1000
1729550185.1140683,49,1000
1729550185.2320743,49,1000
1729550185.346099,49,1000
1729550185.462096,49,1000
1729550185.5741167,49,1000
1729550185.685098,49,1000
1729550185.785196,49,1000
1729550185.8886075,49,1000
1729550185.9968317,49,1000
1729550186.1168602,49,1000
1729550186.2248697,49,1000
1729550186.3538866,49,1000
1729550186.462948,49,1000
1729550186.5659103,49,1000
1729550186.6459587,49,1000
1729550186.7519467,49,999
1729550186.8569622,49,999
1729550186.9759667,49,999
1729550187.0762248,49,999
1729550187.18263,49,999
1729550187.295659,49,999
1729550187.4136577,49,999
1729550187.527692,49,999
1729550187.6336792,49,999
1729550187.7426898,44,999
1729550187.8496957,44,999
1729550187.9627087,44,999
1729550188.0830681,44,999
1729550188.200079,44,999
1729550188.3081064,44,999
1729550188.449107,44,999
1729550188.581142,44,999
1729550188.7001505,47,1000
1729550188.8291545,47,1000
1729550188.9411511,47,1000
1729550189.0451927,47,1000
1729550189.1671817,47,1000
1729550189.2742167,47,1000
1729550189.3501883,47,1000
1729550189.4531927,47,1000
1729550189.562199,47,1000
1729550189.6652114,47,1000
1729550189.7462509,50,1000
1729550189.899237,50,1000
1729550190.0292757,50,1000
1729550190.1472673,50,1000
1729550190.2783113,50,1000
1729550190.3973238,50,1000
1729550190.5113258,50,1000
1729550190.6373272,50,1000
1729550190.7493467,46,1000
1729550190.8613663,46,1000
1729550190.9933498,46,1000
1729550191.1393552,46,1000
1729550191.256368,46,1000
1729550191.3633997,46,1000
1729550191.4804134,46,1000
1729550191.5974116,46,1000
1729550191.7034109,47,1000
1729550191.8104482,47,1000
1729550191.9304364,47,1000
1729550192.0344791,47,1000
1729550192.14145,47,1000
1729550192.2334778,47,1000
1729550192.3375554,47,1000
1729550192.4155505,47,1000
1729550192.5265775,47,1000
1729550192.6425855,47,1000
1729550192.750595,45,998
1729550192.8656123,45,998
1729550192.9696214,45,998
1729550193.0516355,45,998
1729550193.1616335,45,998
1729550193.2776682,45,998
1729550193.392668,45,998
1729550193.4996924,45,998
1729550193.6166666,45,998
1729550193.7286773,48,1000
1729550193.8426826,48,1000
1729550193.9546905,48,1000
1729550194.0626988,48,1000
1729550194.1727169,48,1000
1729550194.2957537,48,1000
1729550194.4107735,48,1000
1729550194.486726,48,1000
1729550194.611742,48,1000
1729550194.7227492,50,1000
1729550194.8337524,50,1000
1729550194.9507601,50,1000
1729550195.0747766,50,1000
1729550195.1678026,50,1000
1729550195.2838252,50,1000
1729550195.4128463,50,1000
1729550195.5078073,50,1000
1729550195.6318157,50,1000
1729550195.7428286,45,1000
1729550195.8318658,45,1000
1729550195.9548707,45,1000
1729550196.0769014,45,1000
1729550196.1558616,45,1000
1729550196.2658708,45,1000
1729550196.3848822,45,1000
1729550196.4918869,45,1000
1729550196.6068957,45,1000
1729550196.7339041,47,1000
1729550196.8539119,47,1000
1729550196.96492,47,1000
1729550197.086933,47,1000
1729550197.1939437,47,1000
1729550197.302946,47,1000
1729550197.4199667,47,1000
1729550197.5339715,47,1000
1729550197.6549792,47,1000
1729550197.7580266,49,1000
1729550197.8680217,49,1000
1729550197.97805,49,1000
1729550198.0870378,49,1000
1729550198.1980402,49,1000
1729550198.3140588,49,1000
1729550198.3960319,49,1000
1729550198.508041,49,1000
1729550198.5900548,49,1000
1729550198.6960833,53,1000
1729550198.8040912,53,1000
1729550198.9210901,53,1000
1729550199.0331304,53,1000
1729550199.1451354,53,1000
1729550199.2311342,53,1000
1729550199.367114,53,1000
1729550199.484142,53,1000
1729550199.6171641,53,1000
1729550199.7301443,54,1000
1729550199.842217,54,1000
1729550199.9632509,54,1000
1729550200.080256,54,1000
1729550200.2062736,54,1000
1729550200.3112826,54,1000
1729550200.4162667,54,1000
1729550200.4902658,54,1000
1729550200.6012723,54,1000
1729550200.7602913,61,1000
1729550200.9172938,61,1000
1729550201.0303023,61,1000
1729550201.1483161,61,1000
1729550201.2373593,61,1000
1729550201.354365,61,1000
1729550201.4683845,61,1000
1729550201.5953956,61,1000
1729550201.7274117,53,1000
1729550201.8763819,53,1000
1729550201.9974234,53,1000
1729550202.1204348,53,1000
1729550202.2164114,53,1000
1729550202.3084517,53,1000
1729550202.4294887,53,1000
1729550202.5504797,53,1000
1729550202.6644728,53,1000
1729550202.7824683,52,1000
1729550202.9135218,52,1000
1729550203.0244977,52,1000
1729550203.1355355,52,1000
1729550203.2535448,52,1000
1729550203.3775485,52,1000
1729550203.49158,52,1000
1729550203.6095586,52,1000
1729550203.7215662,55,999
1729550203.8045692,55,999
1729550203.915578,55,999
1729550204.004592,55,999
1729550204.1369371,55,999
1729550204.261954,55,999
1729550204.3829505,55,999
1729550204.5009646,55,999
1729550204.6179445,55,999
1729550204.7339811,58,1000
1729550204.8519866,58,1000
1729550204.9840121,58,1000
1729550205.098999,58,1000
1729550205.2290163,58,1000
1729550205.3530335,58,1000
1729550205.4730506,58,1000
1729550205.593029,58,1000
1729550205.7240453,55,1000
1729550205.8630838,55,1000
1729550205.9790888,55,1000
1729550206.1010826,55,1000
1729550206.2261026,55,1000
1729550206.343092,55,1000
1729550206.4611273,55,1000
1729550206.5991063,55,1000
1729550206.7111208,60,1000
1729550206.8321583,60,1000
1729550206.953128,60,1000
1729550207.0811625,60,1000
1729550207.199182,60,1000
1729550207.327197,60,1000
1729550207.449168,60,1000
1729550207.5671759,60,1000
1729550207.689186,58,1000
1729550207.7792332,58,1000
1729550207.9112306,58,1000
1729550208.0292537,58,1000
1729550208.1592422,58,1000
1729550208.3402662,58,1000
1729550208.4847977,58,1000
1729550208.5958042,58,1000
1729550208.7347894,60,999
1729550208.847819,60,999
1729550208.9618468,60,999
1729550209.0468512,60,999
1729550209.160875,60,999
1729550209.2878718,60,999
1729550209.4168665,60,999
1729550209.5299172,60,999
1729550209.6578896,60,999
1729550209.7729201,58,1000
1729550209.8899367,58,1000
1729550210.0029395,58,1000
1729550210.1169436,58,1000
1729550210.2329495,58,1000
1729550210.348968,58,1000
1729550210.4779463,58,1000
1729550210.595001,58,1000
1729550210.68097,58,1000
1729550210.8049874,60,1000
1729550210.9160092,60,1000
1729550211.041028,60,1000
1729550211.1520395,60,1000
1729550211.2590373,60,1000
1729550211.352034,60,1000
1729550211.4990518,60,1000
1729550211.610044,60,1000
1729550211.7330837,57,1000
1729550211.8460867,57,1000
1729550211.955087,57,1000
1729550212.0661023,57,1000
1729550212.1790843,57,1000
1729550212.3011265,57,1000
1729550212.4201214,57,1000
1729550212.5301468,57,1000
1729550212.6381314,57,1000
1729550212.7631707,60,1000
1729550212.8841844,60,1000
1729550212.9961526,60,1000
1729550213.0801558,60,1000
1729550213.2021637,60,1000
1729550213.319173,60,1000
1729550213.435182,60,1000
1729550213.5602,60,1000
1729550213.6482096,60,1000
1729550213.7592125,57,1000
1729550213.879275,57,1000
1729550214.0012453,57,1000
1729550214.1152375,57,1000
1729550214.2272503,57,1000
1729550214.3132849,57,1000
1729550214.4312997,57,1000
1729550214.5443296,57,1000
1729550214.6583197,57,1000
1729550214.7413177,57,1000
1729550214.8593419,57,1000
1729550214.97935,57,1000
1729550215.1043534,57,1000
1729550215.223349,57,1000
1729550215.3453736,57,1000
1729550215.4543862,57,1000
1729550215.5633717,57,1000
1729550215.6433659,57,1000
1729550215.7553854,58,1000
1729550215.8803842,58,1000
1729550215.9903986,58,1000
1729550216.0864449,58,1000
1729550216.209418,58,1000
1729550216.3354442,58,1000
1729550216.4474344,58,1000
1729550216.5484734,58,1000
1729550216.6494718,58,1000
1729550216.7534776,55,1000
1729550216.8784854,55,1000
1729550216.9935112,55,1000
1729550217.1045067,55,1000
1729550217.2195385,55,1000
1729550217.3275406,55,1000
1729550217.4395177,55,1000
1729550217.5565312,55,1000
1729550217.6705527,55,1000
1729550217.785579,58,999
1729550217.9165754,58,999
1729550218.0466013,58,999
1729550218.184618,58,999
1729550218.3165925,58,999
1729550218.430645,58,999
1729550218.5596356,58,999
1729550218.7126539,60,1000
1729550218.8576531,60,1000
1729550218.9817264,60,1000
1729550219.095688,60,1000
1729550219.220705,60,1000
1729550219.3457277,60,1000
1729550219.4727404,60,1000
1729550219.6068444,60,1000
1729550219.7388644,60,1000
1729550219.8748865,60,1000
1729550220.0008855,60,1000
1729550220.143892,60,1000
1729550220.28492,60,1000
1729550220.4039257,60,1000
1729550220.486909,60,1000
1729550220.6009095,60,1000
1729550220.6989307,60,1000
1729550220.825946,60,1000
1729550220.9459593,60,1000
1729550221.064978,60,1000
1729550221.1960025,60,1000
1729550221.3089862,60,1000
1729550221.4420247,60,1000
1729550221.5580287,60,1000
1729550221.6840231,60,1000
1729550221.8020248,61,1000
1729550221.9100485,61,1000
1729550222.035058,61,1000
1729550222.147055,61,1000
1729550222.277062,61,1000
1729550222.3890882,61,1000
1729550222.5100985,61,1000
1729550222.6211033,61,1000
1729550222.7311292,60,1000
1729550222.8461251,60,1000
1729550222.973134,60,1000
1729550223.0911405,60,1000
1729550223.2041411,60,1000
1729550223.3181548,60,1000
1729550223.4571664,60,1000
1729550223.5901623,60,1000
1729550223.729166,59,1000
1729550223.8405745,59,1000
1729550223.9215698,59,1000
1729550224.0305827,59,1000
1729550224.1406276,59,1000
1729550224.2666078,59,1000
1729550224.3946497,59,1000
1729550224.4996622,59,1000
1729550224.6106637,59,1000
1729550224.724691,59,999
1729550224.8476548,59,999
1729550224.9726999,59,999
1729550225.0987153,59,999
1729550225.2247097,59,999
1729550225.3317318,59,999
1729550225.4406943,59,999
1729550225.523741,59,999
1729550225.6337223,59,999
1729550225.7467408,59,1000
1729550225.859732,59,1000
1729550225.97977,59,1000
1729550226.0847747,59,1000
1729550226.1927562,59,1000
1729550226.3248181,59,1000
1729550226.4358087,59,1000
1729550226.5518525,59,1000
1729550226.665927,59,1000
1729550226.7779374,55,1000
1729550226.8929527,55,1000
1729550227.0129588,55,1000
1729550227.1469493,55,1000
1729550227.262969,55,1000
1729550227.3839953,55,1000
1729550227.5380025,55,1000
1729550227.717016,56,1000
1729550227.8339958,56,1000
1729550227.9660132,56,1000
1729550228.08001,56,1000
1729550228.1970472,56,1000
1729550228.308043,56,1000
1729550228.4030333,56,1000
1729550228.523037,56,1000
1729550228.6440532,56,1000
1729550228.7321017,59,1000
1729550228.8510842,59,1000
1729550228.9671075,59,1000
1729550229.0811162,59,1000
1729550229.2021253,59,1000
1729550229.3171387,59,1000
1729550229.4321496,59,1000
1729550229.5511565,59,1000
1729550229.6671567,59,1000
1729550229.7631805,52,1000
1729550229.8681774,52,1000
1729550229.9681792,52,1000
1729550230.0671875,52,1000
1729550230.1651902,52,1000
1729550230.2812018,52,1000
1729550230.3992069,52,1000
1729550230.5352478,52,1000
1729550230.6572454,52,1000
1729550230.7982419,54,1000
1729550230.9082797,54,1000
1729550230.982249,54,1000
1729550231.0842543,54,1000
1729550231.189265,54,1000
1729550231.3092797,54,1000
1729550231.389322,54,1000
1729550231.4903343,54,1000
1729550231.596335,54,1000
1729550231.7063444,57,1000
1729550231.8183527,57,1000
1729550231.9293504,57,1000
1729550232.0363274,57,1000
1729550232.1873598,57,1000
1729550232.3073866,57,1000
1729550232.425382,57,1000
1729550232.5333989,57,1000
1729550232.6384141,57,1000
1729550232.7513945,53,1000
1729550232.8254287,53,1000
1729550232.939406,53,1000
1729550233.0414414,53,1000
1729550233.152416,53,1000
1729550233.263427,53,1000
1729550233.3704386,53,1000
1729550233.4824383,53,1000
1729550233.5964577,53,1000
1729550233.7194731,54,1000
1729550233.8434803,54,1000
1729550233.9734983,54,1000
1729550234.088501,54,1000
1729550234.177541,54,1000
1729550234.2975469,54,1000
1729550234.440582,54,1000
1729550234.5815475,54,1000
1729550234.6965845,50,999
1729550234.8235576,50,999
1729550234.961591,50,999
1729550235.1036055,50,999
1729550235.2335894,50,999
1729550235.365599,50,999
1729550235.4936512,50,999
1729550235.6176484,50,999
1729550235.7386365,53,1000
1729550235.8596416,53,1000
1729550235.9816449,53,1000
1729550236.1066895,53,1000
1729550236.228697,53,1000
1729550236.3677104,53,1000
1729550236.484709,53,1000
1729550236.6067235,53,1000
1729550236.727738,48,1000
1729550236.8617415,48,1000
1729550236.9847696,48,1000
1729550237.1470628,48,1000
1729550237.283089,48,1000
1729550237.4215791,48,1000
1729550237.5535963,48,1000
1729550237.6836193,48,1000
1729550237.826607,48,999
1729550237.959637,48,999
1729550238.0796268,48,999
1729550238.198655,48,999
1729550238.3226824,48,999
1729550238.4136474,48,999
1729550238.5486543,48,999
1729550238.6816604,48,999
1729550238.805671,48,1000
1729550238.9346888,48,1000
1729550239.0817032,48,1000
1729550239.227708,48,1000
1729550239.349716,48,1000
1729550239.4727292,48,1000
1729550239.5907345,48,1000
1729550239.6797786,48,1000
1729550239.8017573,50,1000
1729550239.9227645,50,1000
1729550240.0487988,50,1000
1729550240.1418557,50,1000
1729550240.2748215,50,1000
1729550240.3948398,50,1000
1729550240.518848,50,1000
1729550240.6728892,50,1000
1729550240.8049066,49,1000
1729550240.9758794,49,1000
1729550241.1309228,49,1000
1729550241.2699194,49,1000
1729550241.4039466,49,1000
1729550241.5479474,49,1000
1729550241.7090323,53,1000
1729550241.8320732,53,1000
1729550241.973058,53,1000
1729550242.095089,53,1000
1729550242.2341158,53,1000
1729550242.3661048,53,1000
1729550242.4861357,53,1000
1729550242.6051393,53,1000
1729550242.7221627,47,1000
1729550242.8451316,47,1000
1729550242.9761803,47,1000
1729550243.102172,47,1000
1729550243.2221632,47,1000
1729550243.3451993,47,1000
1729550243.478186,47,1000
1729550243.5982206,47,1000
1729550243.7182095,48,1000
1729550243.8372874,48,1000
1729550243.9582775,48,1000
1729550244.0895505,48,1000
1729550244.2115543,48,1000
1729550244.3456197,48,1000
1729550244.4977324,48,1000
1729550244.657815,48,1000
1729550244.7809935,45,999
1729550244.9091067,45,999
1729550245.0271704,45,999
1729550245.167195,45,999
1729550245.2932045,45,999
1729550245.411182,45,999
1729550245.531214,45,999
1729550245.662238,45,999
1729550245.7481987,51,1000
1729550245.865208,51,1000
1729550246.004187,51,1000
1729550246.1191955,51,1000
1729550246.3012147,51,1000
1729550246.4702294,51,1000
1729550246.5842378,51,1000
1729550246.7002535,47,999
1729550246.815277,47,999
1729550246.932284,47,999
1729550247.0243018,47,999
1729550247.1883419,47,999
1729550247.30536,47,999
1729550247.4283383,47,999
1729550247.556368,47,999
1729550247.6833825,47,999
1729550247.8453686,48,1000
1729550248.050385,48,1000
1729550248.2264092,48,1000
1729550248.3394446,48,1000
1729550248.4744625,48,1000
1729550248.5924287,48,1000
1729550248.7234805,48,1000
1729550248.8574667,48,1000
1729550248.9844968,48,1000
1729550249.1005049,48,1000
1729550249.2344863,48,1000
1729550249.3485258,48,1000
1729550249.4675324,48,1000
1729550249.5875273,48,1000
1729550249.7125258,42,1000
1729550249.8445385,42,1000
1729550249.9615664,42,1000
1729550250.0805743,42,1000
1729550250.2025673,42,1000
1729550250.36458,42,1000
1729550250.546602,42,1000
1729550250.6906328,45,999
1729550250.8046365,45,999
1729550250.949648,45,999
1729550251.0846658,45,999
1729550251.2006633,45,999
1729550251.3156486,45,999
